md,rpm,wob,rop
1552.0,11.804444444444488,100.66666666666715,74.13333333333463
1553.0,11.814141414141375,108.90909090909048,66.42424242424124
1554.0,11.757575757575895,104.12121212121464,70.06060606061168
1555.0,11.814141414141499,101.63636363636466,65.57575757576112
1556.0,11.919999999999998,99.13333333333334,66.53333333333333
1557.0,11.797979797979856,103.81818181818257,62.66666666666844
1558.0,11.789898989899127,102.54545454545632,58.54545454546016
1559.0,11.871111111111187,100.4333333333339,51.2000000000039
1560.0,11.903030303030421,100.96969696969786,54.666666666671105
1561.0,12.064646464646563,98.9090909090915,63.878787878788174
1562.0,17.276767676767893,90.72727272727597,84.24242424242719
1563.0,19.05777777777788,77.46666666667073,94.4000000000078
1564.0,19.014141414141474,71.39393939394087,114.18181818182262
1565.0,19.69292929292931,84.30303030303207,65.45454545456259
1566.0,20.62222222222244,49.60000000002388,115.73333333334081
1567.0,20.513131313131446,66.30303030303183,170.54545454547522
1568.0,20.226262626262862,88.00000000000206,112.36363636367446
1569.0,16.37979797979798,92.18181818181819,66.54545454545455
1570.0,12.062222222222243,101.06666666666683,75.86666666666731
1571.0,12.044444444444563,104.72727272727288,82.54545454546636
1572.0,12.056565656565756,108.72727272727319,72.0000000000056
1573.0,12.124444444444444,105.86666666666667,71.73333333333332
1574.0,11.943434343434461,103.75757575757665,74.54545454546755
1575.0,12.048484848484946,107.69696969697029,62.78787878788174
1576.0,12.016161616161675,112.06060606060679,70.30303030303149
1577.0,11.973333333333441,121.46666666666765,77.20000000000259
1578.0,11.975757575757633,119.15151515151545,82.4242424242445
1579.0,11.943434343434435,120.63636363636405,77.21212121212416
1580.0,11.84888888888904,116.40000000000325,79.46666666667056
1581.0,11.991919191919191,108.54545454545455,86.18181818181817
1582.0,11.959595959596077,106.36363636363726,73.57575757575934
1583.0,11.842424242424375,104.81818181818258,71.63636363636925
1584.0,11.89333333333342,109.20000000000047,71.20000000000195
1585.0,11.886868686868786,112.9264069264072,79.15151515151693
1586.0,11.894949494949532,115.86147186147218,83.15151515151723
1587.0,11.893333333333354,112.46666666666731,72.80000000000877
1588.0,11.967676767676926,112.24242424242543,60.96969696970464
1589.0,11.919191919192018,110.60606060606148,65.33333333333509
1590.0,11.935353535353535,112.72727272727273,69.93939393939364
1591.0,11.84444444444457,114.1666666666672,70.93333333333916
1592.0,11.886868686868825,107.45454545454841,72.72727272727568
1593.0,11.927272727272747,112.03030303030282,75.63636363636394
1594.0,11.884444444444465,116.0476190476192,66.13333333333658
1595.0,11.85454545454554,113.16883116883155,39.63636363636718
1596.0,11.862626262626401,108.96969696969904,46.30303030304182
1597.0,11.765656565656684,116.06060606060586,69.69696969697205
1598.0,11.68,114.73333333333332,70.8
1599.0,11.61616161616163,117.48484848484904,74.30303030303385
1600.0,11.628282828282984,125.75757575757738,72.3636363636408
1601.0,11.804444444444488,120.73333333333414,73.6000000000013
1602.0,11.87070707070713,113.75757575757589,73.09090909091027
1603.0,11.88686868686874,114.60606060606034,70.66666666666991
1604.0,11.806060606060743,117.75757575757665,73.21212121212476
1605.0,11.813333333333464,116.53333333333487,70.93333333333756
1606.0,11.903030303030322,108.30303030303061,65.2121212121218
1607.0,11.80202020202019,102.36363636363636,60.727272727272435
1608.0,11.751111111111285,98.40000000000276,51.06666666667349
1609.0,11.773737373737452,102.3636363636374,40.96969696970288
1610.0,11.676767676767696,119.27272727272756,28.363636363636658
1611.0,11.983838383838235,114.18181818181894,31.878787878789353
1612.0,16.70222222222285,103.20000000000748,43.20000000001234
1613.0,18.795959595959715,68.14393939394627,81.33333333333627
1614.0,19.046464646464724,67.15909090909139,96.48484848485232
1615.0,19.111111111111118,69.45454545454551,98.7878787878788
1616.0,19.040000000000173,72.06666666667138,90.66666666667479
1617.0,19.07070707070721,67.81818181818609,114.4242424242501
1618.0,19.127272727272747,71.69696969696984,108.00000000000591
1619.0,16.06222222222259,104.40000000000182,32.533333333353475
1620.0,12.404040404040511,105.51515151516395,29.2121212121283
1621.0,12.311111111111227,85.75757575757738,42.90909090909534
1622.0,12.250505050505188,93.93939393939542,34.3030303030368
1623.0,12.213333333333336,90.18333333333331,56.0
1624.0,12.133333333333361,93.07575757575727,48.000000000004135
1625.0,12.12121212121226,102.15151515151601,36.2424242424272
1626.0,12.151111111111177,103.7333333333348,37.866666666668614
1627.0,12.145454545454566,94.6666666666666,42.21548821548859
1628.0,12.020202020202213,111.39393939394103,54.59259259259004
1629.0,12.008080808081003,119.63636363636496,71.97979797979718
1630.0,12.017777777777951,113.66666666666868,74.4000000000026
1631.0,12.044444444444519,108.74242424242512,66.06060606061197
1632.0,12.028282828282823,108.8030303030303,67.87878787878788
1633.0,11.982222222222438,108.93333333333415,64.26666666667803
1634.0,12.008080808081003,109.7575757575762,58.181818181821136
1635.0,12.08619528619529,111.03030303030302,65.45454545454544
1636.0,12.002693602693801,111.5151515151521,61.818181818184776
1637.0,11.98222222222248,110.53333333333447,63.73333333333885
1638.0,12.040404040404157,109.09090909090969,69.33333333333509
1639.0,12.040404040404157,108.16161616161672,61.93939393940102
1640.0,12.160000000000021,107.22222222222233,41.86666666667024
1641.0,12.1212121212122,105.63636363636674,48.00000000000236
1642.0,12.129292929293047,94.66666666667021,48.48484848485232
1643.0,12.157575757575792,94.18181818181833,54.18181818181936
1644.0,12.057777777777837,95.33333333333348,70.13333333333462
1645.0,11.967676767677062,98.84848484848558,68.12121212121772
1646.0,12.105050505050604,106.3030303030309,67.87878787879289
1647.0,12.106666666666754,109.40000000000047,68.6666666666686
1648.0,12.064646464646474,108.96969696969698,71.87878787878788
1649.0,12.072727272727333,108.36363636363666,59.63636363636481
1650.0,12.000000000000217,108.30303030303118,61.69696969697383
1651.0,12.044444444444553,109.13333333333382,60.666666666670245
1652.0,12.092929292929258,108.87878787878778,56.72727272727007
1653.0,11.959595959596273,107.33333333333466,60.24242424242985
1654.0,12.000000000000217,105.46666666666817,56.80000000000617
1655.0,13.858585858586075,95.27272727272963,50.303030303032074
1656.0,18.642424242424372,80.90909090909219,70.54545454546252
1657.0,18.9010101010102,73.75757575757694,81.93939393939571
1658.0,18.791111111111306,82.73333333333512,88.00000000000486
1659.0,18.81212121212133,90.48484848485026,89.45454545454841
1660.0,18.840404040404046,89.33333333333333,95.15151515151514
1661.0,18.791111111111157,96.9333333333335,92.53333333335998
1662.0,18.77171717171737,100.75757575757986,62.78787878789503
1663.0,18.82828282828291,84.54545454545912,91.51515151515446
1664.0,18.804040404040457,89.39393939393909,94.18181818181993
1665.0,18.737777777777822,94.26666666666682,96.40000000000228
1666.0,18.723232323232423,98.8181818181822,98.18181818182674
1667.0,18.804040404040542,111.69696969697178,106.5454545454646
1668.0,18.83111111111112,124.7333333333348,106.40000000000325
1669.0,18.892929292929235,102.24242424242335,130.4242424242114
1670.0,19.47474747474773,117.63636363637205,60.96969696971912
1671.0,20.517171717171834,91.93939393940398,63.75757575758048
1672.0,20.702222222222243,90.46666666666805,61.466666666666995
1673.0,20.783838383838425,77.0303030303045,71.87878787878905
1674.0,20.694949494949594,82.7575757575766,75.7575757575793
1675.0,20.64000000000013,81.80000000000146,80.66666666666991
1676.0,20.581818181818253,83.63636363636378,109.69696969697206
1677.0,20.62222222222222,99.27272727272727,111.87878787878789
1678.0,20.492929292929528,107.57575757575817,121.21212121213125
1679.0,20.515555555555814,111.1333333333343,117.06666666667056
1680.0,20.581818181818218,111.33333333333353,134.30303030303148
1681.0,20.589898989899066,110.30303030303058,180.00000000000088
1682.0,20.551111111111283,109.73333333333399,150.6666666666904
1683.0,20.52525252525276,108.54545454545543,56.00000000002569
1684.0,20.484848484848595,106.72727272727302,22.78787878788174
1685.0,20.29494949494954,104.68181818181891,92.24242424242483
1686.0,20.164444444444428,81.88333333333233,289.20000000002244
1687.0,20.226262626262805,54.545454545459855,239.51515151518927
1688.0,20.290909090909196,54.90909090909086,272.1212121212233
1689.0,20.33777777777782,54.60000000000016,252.53333333333399
1690.0,20.298989898989984,65.93939393939438,287.8787878788023
1691.0,20.185858585858686,70.36363636363724,288.72727272735455
1692.0,20.177777777777838,75.09090909090895,149.09090909091796
1693.0,20.29333333333342,80.80000000000098,139.20000000000195
1694.0,20.33939393939394,78.63636363636353,204.969696969697
1695.0,20.210101010101287,77.39393939394205,194.5454545454941
1696.0,20.25777777777794,86.86666666667007,167.2000000000065
1697.0,20.339393939393975,66.00000000000237,189.21212121212182
1698.0,20.307070707070825,58.66666666666711,195.87878787878964
1699.0,20.24242424242452,64.48484848484952,209.21212121213776
1700.0,20.293333333333443,66.63333333333374,180.26666666666992
1701.0,20.27474747474767,67.93939393939453,218.7878787878968
1702.0,20.290909090909093,70.72727272727273,215.2727272727273
1703.0,20.231111111111197,72.00000000000065,188.5333333333496
1704.0,20.23434343434362,71.63636363636455,215.1515151515172
1705.0,20.193939393939473,81.57575757575847,215.6363636363645
1706.0,20.2585858585859,82.78787878787924,137.21212121213924
1707.0,20.240000000000283,71.26666666667624,159.6000000000377
1708.0,20.387878787878872,82.18181818181961,224.36363636364197
1709.0,20.298989898990058,88.90909090909209,241.45454545455786
1710.0,20.320000000000086,89.63333333333387,229.86666666667935
1711.0,20.290909090909167,98.21212121212125,189.33333333333394
1712.0,20.250505050505254,98.81818181818326,170.1818181818365
1713.0,20.29090909090925,89.27272727272917,184.8484848485017
1714.0,20.355555555555554,89.26666666666667,229.06666666666666
1715.0,20.27474747474767,100.12121212121286,206.3030303030365
1716.0,20.250505050505254,93.09090909091286,192.96969696970316
1717.0,20.320000000000086,87.20000000000032,188.40000000000128
1718.0,20.29090909090925,88.00000000000014,164.48484848485705
1719.0,20.323232323232343,91.39393939393851,93.2121212121218
1720.0,19.82222222222242,79.69696969697446,68.72727272729193
1721.0,19.982222222222354,69.00000000000293,104.13333333333756
1722.0,20.185858585858625,81.33333333333333,150.06060606060726
1723.0,20.185858585858668,97.09090909091027,170.30303030304387
1724.0,20.102222222222416,98.46666666667154,139.06666666672058
1725.0,20.19393939393949,103.24242424242472,215.5151515151527
1726.0,20.53333333333345,110.54545454545647,203.63636363637013
1727.0,20.606060606060645,102.00000000000045,144.1212121212251
1728.0,20.533333333333402,96.66666666666711,185.60000000000196
1729.0,20.52525252525276,102.60606060606187,212.60606060608396
1730.0,20.53333333333345,102.45454545454616,201.09090909091708
1731.0,20.542222222222176,104.91666666666671,188.5333333333181
1732.0,20.468686868687044,104.77272727272829,216.00000000003575
1733.0,20.44444444444463,103.27272727272812,190.18181818184155
1734.0,20.58181818181824,103.39393939393968,223.75757575757663
1735.0,20.44444444444453,104.53333333333345,172.26666666671215
1736.0,20.424242424242493,99.72727272727394,218.06060606060694
1737.0,20.387878787878968,97.57575757575856,238.66666666669414
1738.0,20.420202020202154,98.12121212121271,271.8787878787997
1739.0,20.479999999999997,99.93333333333334,252.66666666666669
1740.0,20.44040404040403,99.78787878787885,240.24242424243548
1741.0,20.404040404040565,99.69696969697047,240.96969696971144
1742.0,20.42666666666673,103.13333333333382,263.200000000002
1743.0,20.45252525252531,110.90909090909105,279.75757575757694
1744.0,20.44040404040408,108.32727272727439,256.484848484855
1745.0,20.420202020202154,100.64242424242556,257.69696969698094
1746.0,20.40888888888906,100.00000000000098,243.7333333333372
1747.0,20.4444444444445,102.42424242424272,258.3030303030353
1748.0,20.460606060606043,101.49090909090886,225.93939393939334
1749.0,20.364444444444647,93.12666666667063,186.00000000001884
1750.0,20.41212121212137,99.8787878787884,236.72727272728542
1751.0,20.42828282828289,105.27272727272756,253.3333333333345
1752.0,20.381818181818197,107.72727272727319,124.24242424242543
1753.0,20.411111111111218,101.66666666666801,111.6000000000312
1754.0,20.315151515151673,101.45454545454554,197.81818181818656
1755.0,20.29090909090925,105.69696969696976,203.5151515151527
1756.0,20.351111111111102,112.66666666666666,165.73333333333335
1757.0,20.222222222222403,112.66666666666666,63.63636363634532
1758.0,20.258585858586095,112.66666666666666,69.45454545456052
1759.0,20.3232323232324,112.9090909090909,96.12121212121329
1760.0,20.273333333333426,111.49333333333371,94.93333333333689
1761.0,20.216161616161745,109.49090909090995,81.21212121213449
1762.0,20.27474747474767,107.81818181818271,69.93939393939719
1763.0,20.266666666666882,106.33333333333447,70.66666666666991
1764.0,20.335353535353576,104.87878787878813,73.93939393939453
1765.0,20.270707070707076,102.90909090909082,75.75757575757575
1766.0,20.22626262626294,101.75757575757694,67.51515151516185
1767.0,20.30222222222235,103.0000000000005,59.866666666669595
1768.0,20.339393939393975,105.09090909090997,58.42424242424302
1769.0,20.347474747474866,101.81818181818257,55.51515151516865
1770.0,20.115555555555858,107.93333333333399,38.13333333335478
1771.0,19.159595959596274,110.42424242424286,79.87878787878967
1772.0,20.105050505050585,112.18181818181847,58.303030303046846
1773.0,20.46868686868685,99.96969696969863,75.2727272727261
1774.0,20.524444444444704,92.26666666666861,71.46666666667738
1775.0,20.452525252525387,92.24242424242601,84.00000000000827
1776.0,20.371717171717208,88.9090909090912,85.2121212121218
1777.0,20.373333333333413,92.63333333333352,92.00000000000325
1778.0,20.39595959595977,101.15151515151678,90.90909090909976
1779.0,20.282828282828362,107.21212121212166,98.18181818182053
1780.0,20.24242424242434,104.36363636363754,98.66666666666961
1781.0,20.186666666666657,105.06666666666668,96.66666666666666
1782.0,20.12929292929307,101.75757575757649,89.33333333333658
1783.0,20.153535353535492,105.45454545454812,91.51515151515535
1784.0,19.608888888888913,91.86666666666748,223.20000000000127
1785.0,16.917171717171673,70.83333333333347,279.5151515151527
1786.0,16.557575757575915,64.04545454545567,268.8484848485058
1787.0,16.57373737373749,63.63636363636511,337.2121212121247
1788.0,16.60444444444449,61.80000000000009,316.13333333334765
1789.0,16.59797979797982,60.72727272727263,255.39393939394915
1790.0,16.58989898989903,63.42424242424202,230.9090909090921
1791.0,16.564444444444565,59.066666666672674,224.40000000002925
1792.0,16.71515151515154,58.666666666666906,154.18181818192627
1793.0,17.115151515151513,53.4848484848483,205.0909090909091
1794.0,17.058585858585985,56.272727272727735,247.6363636364431
1795.0,17.048888888889117,58.13333333333386,159.73333333336973
1796.0,17.08282828282838,52.72727272727435,156.48484848484998
1797.0,17.00202020202027,55.75757575757584,167.63636363636454
1798.0,17.06666666666674,55.96666666666696,263.06666666662375
1799.0,17.046464646464884,55.39393939394058,81.45454545458975
1800.0,17.058585858586095,52.63636363636463,137.81818181821018
1801.0,17.115151515151563,52.757575757575815,220.96969696969725
1802.0,17.120000000000044,56.733333333333654,220.0000000000003
1803.0,17.010101010101366,55.28138528138734,219.75757575762097
1804.0,17.058585858586056,51.506493506494465,170.78787878788205
1805.0,17.013333333333357,52.20000000000033,170.80000000000294
1806.0,17.22020202020208,53.39393939393969,280.0000000000062
1807.0,17.34949494949503,57.48484848484882,284.96969696970467
1808.0,17.30101010101026,56.484848484849756,282.5454545454581
1809.0,17.306666666666718,57.86666666666688,297.6000000000078
1810.0,17.331313131313127,64.54545454545455,279.15151515151484
1811.0,17.250505050505215,60.21212121212538,244.48484848486206
1812.0,17.366153846153896,53.76666666666809,249.6000000000078
1813.0,17.30349650349653,51.939393939394456,246.06060606060694
1814.0,17.3575757575758,52.54545454545499,226.30303030303384
1815.0,17.33333333333347,52.84848484848571,189.21212121214367
1816.0,17.288888888888998,51.866666666667314,204.13333333334535
1817.0,17.365656565656657,52.33333333333396,229.21212121212474
1818.0,17.331313131313138,53.878787878787875,228.6060606060606
1819.0,17.300000000000004,57.52873563218424,282.4000000000156
1820.0,17.284848484848553,59.011494252873625,328.848484848502
1821.0,17.305050505050545,58.505747126436816,279.1515151515299
1822.0,17.317171717171757,57.5172413793108,235.51515151515594
1823.0,17.297777777777867,56.13333333333399,241.4666666666761
1824.0,17.29292929292939,58.484848484849,184.48484848491108
1825.0,17.373737373737445,55.12121212121422,166.909090909124
1826.0,17.400000000000023,44.66666666666894,267.46666666666795
1827.0,17.420202020202012,45.33333333333333,281.6969696969697
1828.0,17.606060606060595,38.393939393942794,219.03030303042053
1829.0,18.230303030303066,44.000000000000085,169.45454545454842
1830.0,18.83555555555558,46.80000000000016,435.4666666666673
1831.0,19.167676767676827,46.54545454545499,476.6060606060624
1832.0,19.17575757575785,47.515151515152844,372.9696969697466
1833.0,19.111111111111196,52.3333333333336,362.66666666668647
1834.0,18.917171717171836,59.18181818181802,337.696969696972
1835.0,19.11919191919188,62.727272727272364,303.75757575755773
1836.0,18.933333333333607,55.484848484851405,208.24242424245764
1837.0,18.84444444444453,50.60000000000091,252.5333333333525
1838.0,19.046464646464685,47.81818181818226,230.18181818181935
1839.0,18.93333333333341,50.00000000000045,241.93939393939573
1840.0,18.960000000000154,52.20000000000114,245.33333333334244
1841.0,18.92525252525261,51.57575757575817,269.93939393940104
1842.0,18.86814814814815,54.60606060606165,282.78787878788177
1843.0,18.80296296296296,55.63636363636378,285.9393939393945
1844.0,18.8017777777778,57.7333333333335,310.4000000000003
1845.0,18.9171717171719,58.81818181818232,323.2727272727512
1846.0,19.078787878787935,56.06060606060768,324.2424242424316
1847.0,18.88888888888889,57.8,367.33333333333337
1848.0,18.804040404040602,56.66666666666799,343.3939393939592
1849.0,18.82020202020214,57.2121212121217,346.90909090910213
1850.0,19.02222222222226,62.090909090909236,314.9090909091219
1851.0,18.99555555555562,61.13333333333382,288.6666666666832
1852.0,18.852525252525254,56.54545454545469,337.8181818181824
1853.0,18.79191919191932,60.66666666666643,336.72727272727747
1854.0,18.81777777777793,63.200000000001296,328.2666666666839
1855.0,18.94141414141416,59.21212121212152,307.87878787878816
1856.0,19.06262626262642,59.03030303030378,361.3333333333505
1857.0,18.876767676767862,57.66666666666811,438.060606060679
1858.0,18.871111111111176,54.533333333334305,366.53333333333524
1859.0,19.07070707070717,53.09090909090983,357.3333333333437
1860.0,18.93333333333341,55.81818181818212,454.9090909091228
1861.0,18.72000000000006,58.44000000000027,365.0666666667024
1862.0,18.698989898990025,57.47878787878914,456.72727272729225
1863.0,18.77979797979802,54.18181818181877,376.00000000000114
1864.0,18.812121212121273,53.151515151515305,410.9090909090921
1865.0,18.688888888889036,53.1000000000011,354.8000000000802
1866.0,18.791919191919263,52.606060606061284,274.66666666670386
1867.0,18.868686868686947,55.48484848484875,367.7575757576017
1868.0,19.07272727272729,66.90909090909128,385.5757575757679
1869.0,19.317777777777778,60.38666666667022,104.80000000015332
1870.0,19.838383838384008,46.25454545454768,163.87878787880913
1871.0,20.145454545454626,46.00000000000059,125.33333333334575
1872.0,20.151111111111113,44.8,108.8
1873.0,20.105050505050688,40.25757575757807,113.09090909091884
1874.0,20.04040404040415,43.318181818182616,114.66666666667552
1875.0,19.943434343434383,48.303030303031484,115.5151515151527
1876.0,16.755555555555993,76.59999999999938,263.46666666666863
1877.0,11.220779220779713,85.22727272727326,179.0303030303048
1878.0,10.645887445887524,76.31818181818439,144.72727272733388
1879.0,10.675555555555697,83.93333333333447,299.86666666668776
1880.0,10.698989898989938,92.3030303030302,313.454545454546
1881.0,10.644444444444472,93.1212121212123,305.33333333334866
1882.0,10.591919191919311,96.9696969696977,308.24242424258546
1883.0,10.657777777777886,99.86666666666895,80.8000000000026
1884.0,10.69898989898992,84.5454545454551,257.2121212121218
1885.0,10.72727272727277,84.96969696969708,271.1515151515163
1886.0,10.671111111111287,92.13333333333394,283.6000000000185
1887.0,10.650505050505286,100.48484848484968,331.2727272727438
1888.0,10.634343434343513,100.9090909090918,337.5757575757738
1889.0,10.742087542087503,100.18181818181789,271.757575757543
1890.0,10.583703703704078,100.5333333333348,344.5333333334064
1891.0,11.503030303030082,109.96969696969767,248.60606060615774
1892.0,18.55353535353553,95.7575757575813,152.848484848486
1893.0,20.008888888888997,34.333333333344214,149.0666666666777
1894.0,19.983838383838517,29.030303030304626,85.45454545460481
1895.0,20.04040404040416,36.78787878788115,180.0000000000062
1896.0,20.048484848484946,34.24242424242616,184.84848484849164
1897.0,20.08888888888889,32.266666666666666,158.53333333333333
1898.0,20.03232323232331,30.181818181818553,207.75757575759525
1899.0,20.032323232323368,30.909090909091944,176.60606060608393
1900.0,19.991111111111174,31.533333333333662,190.00000000000063
1901.0,20.016161616161654,33.4545454545456,183.87878787879703
1902.0,20.04040404040413,37.15151515151548,114.30303030307017
1903.0,20.04040404040416,41.81818181818345,159.87878787881533
1904.0,20.05333333333342,35.466666666668935,140.93333333334309
1905.0,20.072727272727313,38.25454545454576,137.09090909091026
1906.0,20.048484848484886,40.71515151515165,174.9090909090921
1907.0,20.008888888889082,37.20000000000487,179.20000000000584
1908.0,19.983838383838503,38.42424242424286,207.7575757575799
1909.0,20.024242424242445,47.151515151515305,215.87878787878816
1910.0,20.008080808080948,48.18181818181863,224.84848484849547
1911.0,19.848888888889128,47.86666666666829,190.93333333335997
1912.0,19.935353535353613,43.63636363636541,164.72727272728955
1913.0,20.064646464646525,53.515151515152255,163.27272727274854
1914.0,20.053333333333356,54.333333333333336,214.66666666665174
1915.0,19.967676767676924,57.87878787878935,158.1818181818356
1916.0,20.04040404040416,51.1515151515184,145.93939393940633
1917.0,20.0808080808081,45.93939393939409,125.8181818181824
1918.0,20.000000000000057,48.56666666666687,146.1333333333447
1919.0,20.032323232323368,53.57575757576068,187.39393939395623
1920.0,19.991919191919308,45.21212121212372,169.45454545455874
1921.0,19.946666666666776,43.46666666666715,173.73333333334375
1922.0,19.90707070707072,46.12121212121227,179.75757575757638
1923.0,19.95151515151523,44.72727272727361,181.8181818181886
1924.0,19.935353535353695,44.06060606060665,151.5151515152227
1925.0,20.0533333333334,46.20000000000032,101.86666666666862
1926.0,20.072727272727292,49.333333333333485,172.96969696969757
1927.0,19.975757575757793,43.15151515152002,179.8787878788198
1928.0,20.01777777777791,42.33333333333382,146.40000000001754
1929.0,20.056565656565734,46.84848484848544,158.54545454546636
1930.0,20.02424242424247,45.60606060606075,169.21212121212713
1931.0,20.056565656565695,44.42424242424272,214.7878787878794
1932.0,19.96444444444466,46.33333333333398,264.13333333334725
1933.0,19.95151515151527,51.30303030303123,253.81818181821993
1934.0,20.12929292929293,52.15151515151519,223.27272727272728
1935.0,20.133333333333507,53.73333333333561,164.933333333359
1936.0,19.975757575757754,48.36363636363843,189.21212121215515
1937.0,20.06464646464656,46.666666666667695,193.69696969697205
1938.0,20.14545454545461,50.51515151515148,188.0000000000062
1939.0,20.080000000000044,55.13333333333365,159.46666666666798
1940.0,20.04040404040414,54.96969696969771,134.30303030304242
1941.0,20.04040404040416,56.30303030303075,156.84848484850374
1942.0,20.062222222222267,58.933333333333664,119.33333333333462
1943.0,20.08080808080808,56.484848484848335,113.45454545454545
1944.0,20.008080808081004,53.51515151515239,100.60606060607982
1945.0,20.056565656565756,61.939393939395124,109.4545454545614
1946.0,20.151111111111156,54.800000000001944,108.40000000001007
1947.0,20.08080808080814,45.21212121212225,172.48484848484938
1948.0,20.04040404040416,45.878787878788245,93.33333333338769
1949.0,20.035555555555685,49.53333333333463,112.5333333333369
1950.0,20.048484848484932,46.121212121214086,126.54545454546192
1951.0,20.08888888888887,45.87878787878773,136.48484848484787
1952.0,20.016161616161796,45.45454545454679,186.90909090911336
1953.0,19.99111111111124,44.73333333333431,189.2000000000192
1954.0,20.088888888888928,49.2121212121215,136.36363636363754
1955.0,20.16161616161624,57.93939393939442,102.30303030304448
1956.0,20.044444444444554,52.933333333335646,126.13333333333658
1957.0,20.04040404040416,50.24242424242513,151.3939393939468
1958.0,19.991919191919283,48.15151515151585,150.060606060625
1959.0,20.0808080808081,45.36363636363655,157.5757575757582
1960.0,20.04444444444453,45.06666666666732,173.86666666666926
1961.0,19.967676767676984,51.151515151516335,184.84848484849698
1962.0,19.971717171717216,53.090909090909356,273.21212121215757
1963.0,19.986666666666714,63.56666666666623,231.2000000000715
1964.0,20.04040404040414,64.59595959596176,166.42424242424332
1965.0,20.000000000000117,55.55555555555757,122.42424242428022
1966.0,20.04040404040413,54.363636363636964,128.72727272728127
1967.0,20.071111111111154,55.200000000000315,124.53333333333464
1968.0,20.08080808080806,52.48484848484789,135.87878787877992
1969.0,20.008080808081004,49.0303030303048,156.00000000002925
1970.0,19.982222222222344,53.200000000000486,144.26666666667577
1971.0,20.008080808080827,55.87878787878803,122.9090909090915
1972.0,20.048484848484946,63.39393939393904,109.3333333333357
1973.0,20.04040404040416,65.27272727272906,104.6060606060686
1974.0,19.991111111111227,55.43333333333611,114.66666666668225
1975.0,20.04040404040416,57.18181818181874,121.69696969700307
1976.0,18.388686868686836,85.35757575757575,110.06060606060606
1977.0,12.599111111111641,85.64000000000347,240.4000000000562
1978.0,12.11717171717183,82.63636363636455,179.7575757576422
1979.0,12.29090909090915,81.09090909090969,133.69696969697088
1980.0,12.323232323232402,63.57575757576035,118.06060606061759
1981.0,12.240000000000206,51.96666666666687,187.60000000002861
1982.0,12.250505050505238,56.48484848484822,269.33333333335935
1983.0,12.266666666666843,70.72727272727421,307.39393939394085
1984.0,12.177777777777823,86.86666666666716,354.4000000000003
1985.0,12.153535353535354,83.15151515151545,373.9393939393762
1986.0,12.105050505050668,77.27272727272867,265.2121212122237
1987.0,12.214141414141489,74.06060606060784,171.51515151518075
1988.0,12.191111111111129,72.80000000000015,201.46666666666732
1989.0,12.2020202020204,76.42424242424286,292.72727272729276
1990.0,12.125252525252614,90.66666666666879,292.121212121244
1991.0,12.137777777777853,85.66666666667072,321.2000000000159
1992.0,12.153535353535414,77.69696969697029,296.3636363636435
1993.0,12.202020202020224,77.33333333333422,292.2424242424249
1994.0,12.169696969697107,66.30303030303202,264.0000000000127
1995.0,12.133333333333443,58.66666666666886,290.00000000000875
1996.0,12.193939393939415,61.76767676767684,299.1515151515154
1997.0,12.226262626262745,60.4444444444448,300.84848484849164
1998.0,12.400000000000045,58.151515151516236,258.4242424243207
1999.0,17.120000000000413,52.20000000000228,208.66666666671375
2000.0,19.353535353535474,37.87878787879112,337.4545454545484
2001.0,19.36969696969699,41.81818181818235,338.424242424243
2002.0,19.330370370370463,40.21666666666729,370.6666666666777
2003.0,19.315824915825047,51.469696969698454,391.0303030303526
2004.0,19.450505050505086,45.939393939397185,253.57575757575935
2005.0,20.024242424242463,39.33333333333363,122.42424242424362
2006.0,20.106666666666808,44.54666666666681,387.33333333342364
2007.0,19.995959595959707,54.836363636364126,470.78787878788825
2008.0,20.056565656565713,56.909090909092086,436.6060606060689
2009.0,20.008888888888954,67.26666666666732,459.20000000000135
2010.0,19.970370370370457,56.33939393939538,429.4545454545836
2011.0,19.76296296296314,58.834848484849246,395.3939393939538
2012.0,19.927272727272825,61.825757575757784,449.5757575757862
2013.0,20.026666666666664,68.2,459.7333333333334
2014.0,20.005387205387372,54.04848484849277,470.3030303030475
2015.0,19.986531986532135,44.43636363636531,408.7272727273357
2016.0,20.057777777777822,41.06666666666878,334.00000000000193
2017.0,19.98383838383845,46.54545454545558,263.75757575757814
2018.0,19.973063973064033,45.30303030303071,367.27272727272845
2019.0,19.94612794612807,48.757575757575864,372.9696969697239
2020.0,19.955555555555666,54.53333333333383,440.5333333333366
2021.0,20.064646464646504,55.272727272727565,450.18181818181944
2022.0,19.975757575757616,48.06060606060687,389.93939393939513
2023.0,19.93111111111125,42.26666666666837,394.0000000000601
2024.0,19.95353535353544,46.121212121213155,295.0303030303358
2025.0,20.03232323232331,42.303030303030894,283.27272727272907
2026.0,19.83030303030311,44.34848484848528,254.06060606060782
2027.0,19.74222222222236,56.183333333333806,229.33333333333658
2028.0,19.672727272727386,55.93939393939999,258.30303030305805
2029.0,19.595959595959712,50.969696969697566,337.696969696972
2030.0,19.52888888888888,54.86666666666666,311.2
2031.0,19.555555555555554,56.66666666666666,289.45454545454646
2032.0,19.555555555555554,56.66666666666666,303.5151515151522
2033.0,19.555555555555554,56.24242424242468,307.7575757575764
2034.0,19.555555555555554,52.46666666666748,354.0000000000172
2035.0,19.555555555555554,51.606060606062854,343.75757575759525
